file_name,pokedex_num,name,generation,Type 1,Type 2,HP,Attack,Defense,Sp.Attack,Sp.Defense,Speed,shiny
0004-Charmander-channel.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-Sprite-g2.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-dream3.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-sprite-back-7-s.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,yes
0004-Charmander-RB.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-dun.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-home-menu.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-home.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-sprite-g7.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-dream4.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-SpriteBack-4.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-conquest.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0004-Charmander-dream5.png,0004,Charmander,1,Fire,,39,52,43,60,50,65,no
0005-Charmeleon-sprite-back-3-s.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,yes
0005-Charmeleon-go.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-masters-icon-s.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,yes
0005-Charmeleon-home-s.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,yes
0005-Charmeleon-conquest.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-sprite-back-7-s.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,yes
0005-Charmeleon-MS8.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-sprite.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-stadium.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-Sprite-g2.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-SpriteBack-4.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-BT.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-sprite-g7.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-home-menu.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-masters-icon.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-smile.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-SpriteBack-2.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-SpriteBack-3.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-anime.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-sprite-g8.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-home.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-dream.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-anime-02.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-dream2.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-go-s.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,yes
0005-Charmeleon-RG.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-masters-s.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,yes
0005-Charmeleon-battle-rev.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-anime-04.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-sprite-s.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,yes
0005-Charmeleon-masters.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0005-Charmeleon-RB.png,0005,Charmeleon,1,Fire,,58,64,58,80,65,80,no
0006-Charizard-Sprite-g2.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-SpriteBack-4.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-sprite-back-3-s.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,yes
0006-Charizard-home-s.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,yes
0006-Charizard-SpriteBack-3.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-SpriteBack-2.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-conquest.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-sprite-g7.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-masters-icon.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-home-menu.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-sprite-back-7-s.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,yes
0006-Charizard-RG.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-MS8.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-anime.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-snap.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-smile.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-RB.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-sprite.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-masters.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-masters-s.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,yes
0006-Charizard-go.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-home.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-battle-rev.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-dream7.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-dream6.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-stadium.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-sprite-g8.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-anime-03.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-masters-icon-s.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,yes
0006-Charizard-dream4.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-dream5.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-BT.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-dream.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-anime-02.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-go-s.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,yes
0006-Charizard-sprite-s.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,yes
0006-Charizard-dream2.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-dream3.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0006-Charizard-anime-04.png,0006,Charizard,1,Fire,Flying,78,84,78,109,85,100,no
0007-Squirtle-go.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-masters.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-dream3.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-SpriteBack-4.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-sprite-back-7-s.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,yes
0007-Squirtle-dream2.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-dream6.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-smile.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-home.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-masters-icon.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-sprite-back-3-s.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,yes
0007-Squirtle-anime.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-dream7.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-dream5.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-SpriteBack-2.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-SpriteBack-3.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-dream4.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-masters-icon-s.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,yes
0007-Squirtle-Sprite-g2.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-go-s.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,yes
0007-Squirtle-BT.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-MS8.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-channel.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-DUNDX.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-sprite-g7.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-home-menu.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-anime-04.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-sprite-s.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,yes
0007-Squirtle-dream.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-dun.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-sprite.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-sprite-g8.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-3dPro.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-anime-02.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-anime-03.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-stadium.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-dream9.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-RG.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-home-s.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,yes
0007-Squirtle-masters-s.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,yes
0007-Squirtle-dream8.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-snap.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-battle-rev.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0007-Squirtle-RB.png,0007,Squirtle,1,Water,,44,48,65,50,64,43,no
0008-Wartortle-smile.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-anime.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-sprite-g7.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-home-menu.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-Sprite-g2.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-MS8.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-masters.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-RB.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-sprite-back-3-s.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,yes
0008-Wartortle-masters-icon-s.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,yes
0008-Wartortle-sprite-back-7-s.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,yes
0008-Wartortle-RG.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-stadium.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-sprite-s.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,yes
0008-Wartortle-anime-04.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-masters-s.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,yes
0008-Wartortle-home.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-go.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-dream.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-battle-rev.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-sprite.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-SpriteBack-3.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-SpriteBack-2.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-masters-icon.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-go-s.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,yes
0008-Wartortle-BT.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
0008-Wartortle-home-s.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,yes
0008-Wartortle-SpriteBack-4.png,0008,Wartortle,1,Water,,59,63,80,65,80,58,no
